date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2014-07-15,Kachin,Bhamo,Bhamo,1655,24.27,97.23,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,564,0.58
2014-07-15,Kachin,Bhamo,Bhamo,1655,24.27,97.23,miscellaneous food,Salt,185,KG,actual,Retail,MMK,307,0.32
2014-07-15,Kachin,Bhamo,Bhamo,1655,24.27,97.23,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1111,1.15
2014-07-15,Kachin,Bhamo,Bhamo,1655,24.27,97.23,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,5000,5.17
2014-07-15,Kachin,Bhamo,Bhamo,1655,24.27,97.23,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,705,0.73
2014-07-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,376,0.39
2014-07-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,miscellaneous food,Salt,185,KG,actual,Retail,MMK,307,0.32
2014-07-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1190,1.23
2014-07-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,6000,6.2
2014-07-15,Kachin,Bhamo,Mansi,1656,24.11,97.29,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1534,1.58
2014-07-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,540,0.56
2014-07-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,miscellaneous food,Salt,185,KG,actual,Retail,MMK,429,0.44
2014-07-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1138,1.18
2014-07-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,6500,6.71
2014-07-15,Kachin,Bhamo,Momauk,1005,24.24,97.35,oil and fats,Oil (palm),62,L,actual,Retail,MMK,3129,3.23
2014-07-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,517,0.53
2014-07-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,miscellaneous food,Salt,185,KG,actual,Retail,MMK,307,0.32
2014-07-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1323,1.37
2014-07-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,3500,3.62
2014-07-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1840,1.9
2014-07-15,Kachin,Bhamo,Shwegu,1657,24.21,96.79,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1175,1.21
2014-07-15,Kachin,Myitkyina,Wai Maw,1021,25.34,97.44,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,470,0.49
2014-07-15,Kachin,Myitkyina,Wai Maw,1021,25.34,97.44,miscellaneous food,Salt,185,KG,actual,Retail,MMK,307,0.32
2014-07-15,Kachin,Myitkyina,Wai Maw,1021,25.34,97.44,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1164,1.2
2014-07-15,Kachin,Myitkyina,Wai Maw,1021,25.34,97.44,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,5000,5.17
2014-07-15,Kachin,Myitkyina,Wai Maw,1021,25.34,97.44,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1227,1.27
2014-07-15,Kachin,Myitkyina,Wai Maw,1021,25.34,97.44,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,705,0.73
2014-07-15,Magway,Gangaw,Gangaw,981,22.16,94.12,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,460,0.48
2014-07-15,Magway,Gangaw,Gangaw,981,22.16,94.12,miscellaneous food,Salt,185,KG,actual,Retail,MMK,267,0.28
2014-07-15,Magway,Gangaw,Gangaw,981,22.16,94.12,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1323,1.37
2014-07-15,Magway,Gangaw,Gangaw,981,22.16,94.12,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,4500,4.65
2014-07-15,Magway,Gangaw,Gangaw,981,22.16,94.12,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1098,1.13
2014-07-15,Magway,Gangaw,Htilin,1654,21.72,94.09,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,400,0.41
2014-07-15,Magway,Gangaw,Htilin,1654,21.72,94.09,miscellaneous food,Salt,185,KG,actual,Retail,MMK,267,0.28
2014-07-15,Magway,Gangaw,Htilin,1654,21.72,94.09,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,4800,4.96
2014-07-15,Magway,Gangaw,Htilin,1654,21.72,94.09,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1159,1.2
2014-07-15,Magway,Magway,Magway,997,20.15,94.92,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,472,0.49
2014-07-15,Magway,Magway,Magway,997,20.15,94.92,miscellaneous food,Salt,185,KG,actual,Retail,MMK,123,0.13
2014-07-15,Magway,Magway,Magway,997,20.15,94.92,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1164,1.2
2014-07-15,Magway,Magway,Magway,997,20.15,94.92,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,3000,3.1
2014-07-15,Magway,Magway,Magway,997,20.15,94.92,oil and fats,Oil (groundnut),245,L,actual,Retail,MMK,2086,2.15
2014-07-15,Magway,Magway,Magway,997,20.15,94.92,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,660,0.68
2014-07-15,Magway,Magway,Yenanchaung,1023,20.46,94.87,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,377,0.39
2014-07-15,Magway,Magway,Yenanchaung,1023,20.46,94.87,miscellaneous food,Salt,185,KG,actual,Retail,MMK,153,0.16
2014-07-15,Magway,Magway,Yenanchaung,1023,20.46,94.87,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1164,1.2
2014-07-15,Magway,Magway,Yenanchaung,1023,20.46,94.87,oil and fats,Oil (groundnut),245,L,actual,Retail,MMK,1963,2.03
2014-07-15,Magway,Magway,Yenanchaung,1023,20.46,94.87,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,708,0.73
2014-07-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,708,0.73
2014-07-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,miscellaneous food,Salt,185,KG,actual,Retail,MMK,123,0.13
2014-07-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1138,1.18
2014-07-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,1500,1.55
2014-07-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,oil and fats,Oil (groundnut),245,L,actual,Retail,MMK,2454,2.54
2014-07-15,Magway,Pakokku,Pakokku Myo Ma Market,1664,21.33,95.1,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,755,0.78
2014-07-15,Magway,Pakokku,Yaesagyo,1663,21.63,95.24,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,425,0.44
2014-07-15,Magway,Pakokku,Yaesagyo,1663,21.63,95.24,miscellaneous food,Salt,185,KG,actual,Retail,MMK,184,0.19
2014-07-15,Magway,Pakokku,Yaesagyo,1663,21.63,95.24,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1111,1.15
2014-07-15,Magway,Pakokku,Yaesagyo,1663,21.63,95.24,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,3000,3.1
2014-07-15,Magway,Pakokku,Yaesagyo,1663,21.63,95.24,oil and fats,Oil (groundnut),245,L,actual,Retail,MMK,1840,1.9
2014-07-15,Magway,Pakokku,Yaesagyo,1663,21.63,95.24,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,755,0.78
2014-07-15,Rakhine,Maungdaw,Buthidaung,978,20.87,92.53,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,267,0.28
2014-07-15,Rakhine,Maungdaw,Buthidaung,978,20.87,92.53,miscellaneous food,Salt,185,KG,actual,Retail,MMK,123,0.13
2014-07-15,Rakhine,Maungdaw,Buthidaung,978,20.87,92.53,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1050,1.08
2014-07-15,Rakhine,Maungdaw,Buthidaung,978,20.87,92.53,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,2833,2.93
2014-07-15,Rakhine,Maungdaw,Buthidaung,978,20.87,92.53,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1200,1.24
2014-07-15,Rakhine,Maungdaw,Buthidaung,978,20.87,92.53,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,637,0.66
2014-07-15,Rakhine,Maungdaw,Maungdaw,1002,20.82,92.37,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,304,0.31
2014-07-15,Rakhine,Maungdaw,Maungdaw,1002,20.82,92.37,miscellaneous food,Salt,185,KG,actual,Retail,MMK,120,0.12
2014-07-15,Rakhine,Maungdaw,Maungdaw,1002,20.82,92.37,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1200,1.24
2014-07-15,Rakhine,Maungdaw,Maungdaw,1002,20.82,92.37,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,2800,2.89
2014-07-15,Rakhine,Maungdaw,Maungdaw,1002,20.82,92.37,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1230,1.27
2014-07-15,Rakhine,Maungdaw,Maungdaw,1002,20.82,92.37,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,900,0.93
2014-07-15,Sagaing,Kale,Kalay,988,23.19,94.61,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,540,0.56
2014-07-15,Sagaing,Kale,Kalay,988,23.19,94.61,miscellaneous food,Salt,185,KG,actual,Retail,MMK,200,0.21
2014-07-15,Sagaing,Kale,Kalay,988,23.19,94.61,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1190,1.23
2014-07-15,Sagaing,Kale,Kalay,988,23.19,94.61,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,4000,4.13
2014-07-15,Sagaing,Kale,Kalay,988,23.19,94.61,oil and fats,Oil (palm),62,L,actual,Retail,MMK,1830,1.89
2014-07-15,Sagaing,Kale,Kalay,988,23.19,94.61,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,940,0.97
2014-07-15,Shan (North),Hopang,Ai Cheng,1668,22.77,99.22,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,772,0.8
2014-07-15,Shan (North),Hopang,Ai Cheng,1668,22.77,99.22,miscellaneous food,Salt,185,KG,actual,Retail,MMK,463,0.48
2014-07-15,Shan (North),Hopang,Ai Cheng,1668,22.77,99.22,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1390,1.44
2014-07-15,Shan (North),Hopang,Ai Cheng,1668,22.77,99.22,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,4632,4.79
2014-07-15,Shan (North),Hopang,Ai Cheng,1668,22.77,99.22,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1544,1.6
2014-07-15,Shan (North),Hopang,Ai Cheng,1668,22.77,99.22,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,618,0.64
2014-07-15,Shan (North),Hopang,Ban Wai,1670,23.08,99.22,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,618,0.64
2014-07-15,Shan (North),Hopang,Ban Wai,1670,23.08,99.22,miscellaneous food,Salt,185,KG,actual,Retail,MMK,463,0.48
2014-07-15,Shan (North),Hopang,Ban Wai,1670,23.08,99.22,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1312,1.36
2014-07-15,Shan (North),Hopang,Ban Wai,1670,23.08,99.22,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,4632,4.79
2014-07-15,Shan (North),Hopang,Ban Wai,1670,23.08,99.22,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1544,1.6
2014-07-15,Shan (North),Hopang,Ban Wai,1670,23.08,99.22,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,618,0.64
2014-07-15,Shan (North),Hopang,Long Tan,995,22.91,99.37,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,772,0.8
2014-07-15,Shan (North),Hopang,Long Tan,995,22.91,99.37,miscellaneous food,Salt,185,KG,actual,Retail,MMK,463,0.48
2014-07-15,Shan (North),Hopang,Long Tan,995,22.91,99.37,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1312,1.36
2014-07-15,Shan (North),Hopang,Long Tan,995,22.91,99.37,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,4632,4.79
2014-07-15,Shan (North),Hopang,Long Tan,995,22.91,99.37,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1853,1.91
2014-07-15,Shan (North),Hopang,Long Tan,995,22.91,99.37,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,926,0.96
2014-07-15,Shan (North),Hopang,Wang Leng,1669,22.96,99.31,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,772,0.8
2014-07-15,Shan (North),Hopang,Wang Leng,1669,22.96,99.31,miscellaneous food,Salt,185,KG,actual,Retail,MMK,463,0.48
2014-07-15,Shan (North),Hopang,Wang Leng,1669,22.96,99.31,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1390,1.44
2014-07-15,Shan (North),Hopang,Wang Leng,1669,22.96,99.31,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,5404,5.58
2014-07-15,Shan (North),Hopang,Wang Leng,1669,22.96,99.31,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1544,1.6
2014-07-15,Shan (North),Hopang,Wang Leng,1669,22.96,99.31,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,618,0.64
2014-07-15,Shan (North),Kyaukme,Manton,1000,23.25,97.12,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,489,0.51
2014-07-15,Shan (North),Kyaukme,Manton,1000,23.25,97.12,miscellaneous food,Salt,185,KG,actual,Retail,MMK,367,0.38
2014-07-15,Shan (North),Kyaukme,Manton,1000,23.25,97.12,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1521,1.57
2014-07-15,Shan (North),Kyaukme,Manton,1000,23.25,97.12,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,2917,3.01
2014-07-15,Shan (North),Kyaukme,Manton,1000,23.25,97.12,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,2037,2.1
2014-07-15,Shan (North),Kyaukme,Manton,1000,23.25,97.12,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,1030,1.06
2014-07-15,Shan (North),Lashio,Lashio Market,1658,22.93,97.75,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,433,0.45
2014-07-15,Shan (North),Lashio,Lashio Market,1658,22.93,97.75,miscellaneous food,Salt,185,KG,actual,Retail,MMK,244,0.25
2014-07-15,Shan (North),Lashio,Lashio Market,1658,22.93,97.75,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1088,1.12
2014-07-15,Shan (North),Lashio,Lashio Market,1658,22.93,97.75,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,4500,4.65
2014-07-15,Shan (North),Lashio,Lashio Market,1658,22.93,97.75,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1650,1.7
2014-07-15,Shan (North),Lashio,Lashio Market,1658,22.93,97.75,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,996,1.03
2014-07-15,Shan (North),Lashio,Tangyan,1659,22.5,98.4,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,550,0.57
2014-07-15,Shan (North),Lashio,Tangyan,1659,22.5,98.4,miscellaneous food,Salt,185,KG,actual,Retail,MMK,306,0.32
2014-07-15,Shan (North),Lashio,Tangyan,1659,22.5,98.4,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1125,1.16
2014-07-15,Shan (North),Lashio,Tangyan,1659,22.5,98.4,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,2500,2.58
2014-07-15,Shan (North),Lashio,Tangyan,1659,22.5,98.4,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1834,1.89
2014-07-15,Shan (North),Laukkaing,Konkyan,992,23.8,98.55,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,496,0.51
2014-07-15,Shan (North),Laukkaing,Konkyan,992,23.8,98.55,miscellaneous food,Salt,185,KG,actual,Retail,MMK,266,0.27
2014-07-15,Shan (North),Laukkaing,Konkyan,992,23.8,98.55,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1473,1.52
2014-07-15,Shan (North),Laukkaing,Konkyan,992,23.8,98.55,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,8215,8.49
2014-07-15,Shan (North),Laukkaing,Konkyan,992,23.8,98.55,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,2201,2.27
2014-07-15,Shan (North),Laukkaing,Konkyan,992,23.8,98.55,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,1705,1.76
2014-07-15,Shan (North),Laukkaing,Laukkaing,1382,23.68,98.77,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,911,0.94
2014-07-15,Shan (North),Laukkaing,Laukkaing,1382,23.68,98.77,miscellaneous food,Salt,185,KG,actual,Retail,MMK,321,0.33
2014-07-15,Shan (North),Laukkaing,Laukkaing,1382,23.68,98.77,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1775,1.83
2014-07-15,Shan (North),Laukkaing,Laukkaing,1382,23.68,98.77,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,7944,8.21
2014-07-15,Shan (North),Laukkaing,Laukkaing,1382,23.68,98.77,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,2635,2.72
2014-07-15,Shan (North),Laukkaing,Laukkaing,1382,23.68,98.77,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,2325,2.4
2014-07-15,Shan (North),Matman,Pang Kham,1012,22.21,99.15,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,926,0.96
2014-07-15,Shan (North),Matman,Pang Kham,1012,22.21,99.15,miscellaneous food,Salt,185,KG,actual,Retail,MMK,463,0.48
2014-07-15,Shan (North),Matman,Pang Kham,1012,22.21,99.15,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1776,1.83
2014-07-15,Shan (North),Matman,Pang Kham,1012,22.21,99.15,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,9264,9.57
2014-07-15,Shan (North),Matman,Pang Kham,1012,22.21,99.15,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1698,1.75
2014-07-15,Shan (North),Matman,Pang Kham,1012,22.21,99.15,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,695,0.72
2014-07-15,Shan (North),Matman,Pang Yang,1013,22.13,98.8,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,772,0.8
2014-07-15,Shan (North),Matman,Pang Yang,1013,22.13,98.8,miscellaneous food,Salt,185,KG,actual,Retail,MMK,618,0.64
2014-07-15,Shan (North),Matman,Pang Yang,1013,22.13,98.8,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1853,1.91
2014-07-15,Shan (North),Matman,Pang Yang,1013,22.13,98.8,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,10808,11.17
2014-07-15,Shan (North),Matman,Pang Yang,1013,22.13,98.8,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1853,1.91
2014-07-15,Shan (North),Matman,Pang Yang,1013,22.13,98.8,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,618,0.64
2014-07-15,Shan (North),Matman,Ying Phan,1667,22.63,99.28,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,772,0.8
2014-07-15,Shan (North),Matman,Ying Phan,1667,22.63,99.28,miscellaneous food,Salt,185,KG,actual,Retail,MMK,463,0.48
2014-07-15,Shan (North),Matman,Ying Phan,1667,22.63,99.28,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1544,1.6
2014-07-15,Shan (North),Matman,Ying Phan,1667,22.63,99.28,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,7720,7.98
2014-07-15,Shan (North),Matman,Ying Phan,1667,22.63,99.28,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,1544,1.6
2014-07-15,Shan (North),Matman,Ying Phan,1667,22.63,99.28,pulses and nuts,Pulses,163,KG,actual,Retail,MMK,618,0.64
2014-07-15,Shan (North),Muse,Kutkai,1661,23.46,97.94,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,565,0.58
2014-07-15,Shan (North),Muse,Kutkai,1661,23.46,97.94,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1283,1.33
2014-07-15,Shan (North),Muse,Kutkai,1661,23.46,97.94,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,5333,5.51
2014-07-15,Shan (North),Muse,Kutkai,1661,23.46,97.94,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,3056,3.16
2014-07-15,Shan (North),Muse,Kutkai,1661,23.46,97.94,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,1277,1.32
2014-07-15,Shan (North),Muse,Muse,1660,23.99,97.9,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,687,0.71
2014-07-15,Shan (North),Muse,Muse,1660,23.99,97.9,miscellaneous food,Salt,185,KG,actual,Retail,MMK,458,0.47
2014-07-15,Shan (North),Muse,Muse,1660,23.99,97.9,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1163,1.2
2014-07-15,Shan (North),Muse,Muse,1660,23.99,97.9,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,8500,8.78
2014-07-15,Shan (North),Muse,Muse,1660,23.99,97.9,oil and fats,"Oil (mixed, imported)",396,L,actual,Retail,MMK,3209,3.32
2014-07-15,Shan (North),Muse,Muse,1660,23.99,97.9,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,1430,1.48
2014-07-15,Shan (North),Muse,Nam Kam,1662,23.84,97.68,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,550,0.57
2014-07-15,Shan (North),Muse,Nam Kam,1662,23.84,97.68,miscellaneous food,Salt,185,KG,actual,Retail,MMK,428,0.44
2014-07-15,Shan (North),Muse,Nam Kam,1662,23.84,97.68,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1125,1.16
2014-07-15,Shan (North),Muse,Nam Kam,1662,23.84,97.68,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,7000,7.23
2014-07-15,Shan (North),Muse,Nam Kam,1662,23.84,97.68,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,1328,1.37
2014-07-15,Shan (South),Taunggyi,Hopone,1666,20.8,97.17,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,399,0.41
2014-07-15,Shan (South),Taunggyi,Hopone,1666,20.8,97.17,miscellaneous food,Salt,185,KG,actual,Retail,MMK,184,0.19
2014-07-15,Shan (South),Taunggyi,Hopone,1666,20.8,97.17,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1109,1.15
2014-07-15,Shan (South),Taunggyi,Hopone,1666,20.8,97.17,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,3500,3.62
2014-07-15,Shan (South),Taunggyi,Hopone,1666,20.8,97.17,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,491,0.51
2014-07-15,Shan (South),Taunggyi,Hsihseng,986,20.16,97.25,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,469,0.48
2014-07-15,Shan (South),Taunggyi,Hsihseng,986,20.16,97.25,miscellaneous food,Salt,185,KG,actual,Retail,MMK,307,0.32
2014-07-15,Shan (South),Taunggyi,Hsihseng,986,20.16,97.25,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1176,1.21
2014-07-15,Shan (South),Taunggyi,Hsihseng,986,20.16,97.25,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,3500,3.62
2014-07-15,Shan (South),Taunggyi,Hsihseng,986,20.16,97.25,oil and fats,Oil (groundnut),245,L,actual,Retail,MMK,2454,2.54
2014-07-15,Shan (South),Taunggyi,Hsihseng,986,20.16,97.25,pulses and nuts,Chickpeas (local),394,KG,actual,Retail,MMK,736,0.76
2014-07-15,Shan (South),Taunggyi,Phekhon,1665,19.86,97.02,cereals and tubers,Rice (low quality),145,KG,actual,Retail,MMK,438,0.45
2014-07-15,Shan (South),Taunggyi,Phekhon,1665,19.86,97.02,miscellaneous food,Salt,185,KG,actual,Retail,MMK,184,0.19
2014-07-15,Shan (South),Taunggyi,Phekhon,1665,19.86,97.02,non-food,Fuel (diesel),284,L,actual,Retail,MMK,1286,1.33
2014-07-15,Shan (South),Taunggyi,Phekhon,1665,19.86,97.02,non-food,"Wage (non-qualified labour, non-agricultural)",465,Day,actual,Retail,MMK,3833,3.96
2014-07-15,Shan (South),Taunggyi,Phekhon,1665,19.86,97.02,oil and fats,Oil (groundnut),245,L,actual,Retail,MMK,2413,2.49
